timestamp,cpu_usage_percent,memory_usage_gb,storage_io_ops,network_bandwidth_mbps,energy_consumption_kwh,response_time_ms,throughput_req_sec,service_availability,hour_of_day,day_of_week,month,is_business_hours,is_weekend,region_id,region_name,base_carbon_intensity,renewable_energy_pct,effective_carbon_intensity,carbon_emissions_kg_co2
2024-06-30 12:00:00,63.71,38.12,756,6.85,0.6108,154.55,394.0,99.744,12,6,6,False,True,5,West,0.25,0.4,0.144,0.087951
2024-06-30 13:00:00,34.4,30.71,655,24.87,0.5818,149.8,392.0,100.106,13,6,6,False,True,2,Southeast,0.65,0.07,0.6003,0.349225
2024-06-30 14:00:00,70.08,38.97,508,18.29,0.7129,149.07,344.0,99.887,14,6,6,False,True,3,Midwest,0.55,0.15,0.4605,0.328272
2024-06-30 15:00:00,33.36,29.68,351,5.33,0.5152,145.81,454.0,99.898,15,6,6,False,True,2,Southeast,0.65,0.07,0.6003,0.309242
2024-06-30 16:00:00,70.65,36.9,539,3.92,0.6084,131.37,360.0,99.824,16,6,6,False,True,3,Midwest,0.55,0.15,0.4605,0.280182
2024-06-30 17:00:00,50.21,31.77,548,28.97,0.6269,140.83,385.0,99.845,17,6,6,False,True,1,Northeast,0.35,0.2,0.28,0.17553
2024-06-30 18:00:00,53.91,34.57,363,2.09,0.5721,127.61,426.0,99.947,18,6,6,False,True,4,Southwest,0.45,0.3,0.315,0.180204
2024-06-30 19:00:00,52.96,30.45,751,3.89,0.5874,168.33,392.0,99.904,19,6,6,False,True,3,Midwest,0.55,0.15,0.4675,0.274612
2024-06-30 20:00:00,65.27,36.18,495,27.63,0.701,175.24,371.0,99.851,20,6,6,False,True,1,Northeast,0.35,0.2,0.28,0.196293
2024-06-30 21:00:00,63.66,41.03,612,3.48,0.7022,153.49,346.0,99.86,21,6,6,False,True,2,Southeast,0.65,0.07,0.6045,0.424484
2024-06-30 22:00:00,42.58,28.64,211,1.19,0.5394,157.57,441.0,99.669,22,6,6,False,True,1,Northeast,0.35,0.2,0.28,0.15102
2024-06-30 23:00:00,53.01,30.18,104,25.74,0.6292,140.19,407.0,99.869,23,6,6,False,True,1,Northeast,0.35,0.2,0.28,0.17618
2024-07-01 00:00:00,45.48,37.52,58,9.37,0.5903,143.27,396.0,99.903,0,0,7,False,False,4,Southwest,0.45,0.3,0.315,0.185958
2024-07-01 01:00:00,59.07,28.37,562,17.89,0.6384,165.26,391.0,99.973,1,0,7,False,False,5,West,0.25,0.4,0.15,0.095758
2024-07-01 02:00:00,44.7,31.03,247,9.05,0.5786,154.27,411.0,99.952,2,0,7,False,False,1,Northeast,0.35,0.2,0.28,0.162015
2024-07-01 03:00:00,53.44,27.72,587,50.95,0.5789,151.57,397.0,99.665,3,0,7,False,False,3,Midwest,0.55,0.15,0.4675,0.270628
2024-07-01 04:00:00,40.52,24.1,115,6.84,0.5061,143.91,424.0,99.826,4,0,7,False,False,1,Northeast,0.35,0.2,0.28,0.141705
2024-07-01 05:00:00,58.29,42.78,377,31.99,0.7524,147.31,428.0,99.841,5,0,7,False,False,4,Southwest,0.45,0.3,0.315,0.237018
2024-07-01 06:00:00,27.33,32.73,444,7.72,0.5657,138.38,438.0,99.969,6,0,7,False,False,1,Northeast,0.35,0.2,0.28,0.1584
2024-07-01 07:00:00,58.03,31.14,656,5.9,0.5977,142.15,374.0,99.811,7,0,7,False,False,2,Southeast,0.65,0.07,0.6045,0.361311
2024-07-01 08:00:00,57.78,38.45,602,34.63,0.7093,157.09,344.0,99.79,8,0,7,False,False,4,Southwest,0.45,0.3,0.315,0.223437
2024-07-01 09:00:00,63.38,39.59,320,20.29,0.6594,134.36,311.0,99.977,9,0,7,True,False,3,Midwest,0.55,0.15,0.4675,0.308269
2024-07-01 10:00:00,53.44,33.61,758,1.39,0.5531,169.39,353.0,99.912,10,0,7,True,False,4,Southwest,0.45,0.3,0.3055,0.168986
2024-07-01 11:00:00,78.96,49.34,58,13.19,0.8102,165.08,275.0,99.875,11,0,7,True,False,4,Southwest,0.45,0.3,0.3055,0.247562
2024-07-01 12:00:00,83.07,38.17,663,34.12,0.7568,151.89,312.0,99.885,12,0,7,True,False,5,West,0.25,0.4,0.144,0.108973
2024-07-01 13:00:00,90.93,39.72,785,9.18,0.6546,182.54,290.0,99.915,13,0,7,True,False,2,Southeast,0.65,0.07,0.6003,0.392914
2024-07-01 14:00:00,64.78,39.55,784,24.38,0.711,146.84,422.0,99.792,14,0,7,True,False,3,Midwest,0.55,0.15,0.4605,0.327423
2024-07-01 15:00:00,72.76,37.78,286,11.77,0.6926,154.63,362.0,99.872,15,0,7,True,False,3,Midwest,0.55,0.15,0.4605,0.318919
2024-07-01 16:00:00,60.12,36.89,379,2.64,0.6456,144.7,371.0,99.924,16,0,7,True,False,5,West,0.25,0.4,0.144,0.092967
2024-07-01 17:00:00,83.8,34.51,270,12.67,0.6682,156.21,311.0,99.751,17,0,7,True,False,5,West,0.25,0.4,0.15,0.100232
2024-07-01 18:00:00,32.54,22.9,164,2.15,0.4568,116.41,416.0,99.975,18,0,7,False,False,1,Northeast,0.35,0.2,0.28,0.127902
2024-07-01 19:00:00,69.43,31.13,93,15.91,0.6373,179.0,363.0,100.026,19,0,7,False,False,3,Midwest,0.55,0.15,0.4675,0.297929
2024-07-01 20:00:00,48.5,30.82,219,19.83,0.6026,178.56,363.0,100.054,20,0,7,False,False,2,Southeast,0.65,0.07,0.6045,0.36428
2024-07-01 21:00:00,55.84,26.16,665,4.99,0.5395,139.16,420.0,99.819,21,0,7,False,False,5,West,0.25,0.4,0.15,0.080923
2024-07-01 22:00:00,39.91,23.88,93,4.62,0.508,145.72,405.0,100.002,22,0,7,False,False,1,Northeast,0.35,0.2,0.28,0.142249
2024-07-01 23:00:00,51.49,25.86,253,3.24,0.5422,125.06,407.0,99.794,23,0,7,False,False,4,Southwest,0.45,0.3,0.315,0.170796
2024-07-02 00:00:00,35.97,18.71,225,5.47,0.4791,148.61,410.0,100.194,0,1,7,False,False,3,Midwest,0.55,0.15,0.4675,0.22397
2024-07-02 01:00:00,48.13,22.68,797,10.23,0.4831,173.8,421.0,100.004,1,1,7,False,False,5,West,0.25,0.4,0.15,0.072459
2024-07-02 02:00:00,52.38,30.84,392,1.34,0.568,124.41,415.0,100.024,2,1,7,False,False,2,Southeast,0.65,0.07,0.6045,0.343354
2024-07-02 03:00:00,40.4,25.39,695,1.93,0.4956,149.19,411.0,99.802,3,1,7,False,False,5,West,0.25,0.4,0.15,0.074341
2024-07-02 04:00:00,60.46,34.53,119,39.74,0.5811,151.28,326.0,99.979,4,1,7,False,False,5,West,0.25,0.4,0.15,0.087164
2024-07-02 05:00:00,36.05,27.94,618,23.55,0.5392,124.95,412.0,99.886,5,1,7,False,False,2,Southeast,0.65,0.07,0.6045,0.325917
2024-07-02 06:00:00,38.32,24.09,673,12.84,0.5718,119.58,423.0,99.931,6,1,7,False,False,5,West,0.25,0.4,0.15,0.085763
2024-07-02 07:00:00,59.49,27.85,621,1.37,0.5618,184.22,319.0,100.001,7,1,7,False,False,1,Northeast,0.35,0.2,0.28,0.157315
2024-07-02 08:00:00,60.46,38.76,242,5.14,0.6949,152.75,308.0,99.746,8,1,7,False,False,2,Southeast,0.65,0.07,0.6045,0.42004
2024-07-02 09:00:00,77.44,32.35,418,3.29,0.6134,148.72,294.0,99.881,9,1,7,True,False,4,Southwest,0.45,0.3,0.315,0.193219
2024-07-02 10:00:00,91.66,41.22,689,14.41,0.6658,170.1,305.0,99.827,10,1,7,True,False,1,Northeast,0.35,0.2,0.2744,0.182685
2024-07-02 11:00:00,87.94,38.01,368,22.39,0.7282,164.04,325.0,99.864,11,1,7,True,False,3,Midwest,0.55,0.15,0.4605,0.335334
2024-07-02 12:00:00,73.72,38.62,133,6.85,0.6741,159.65,332.0,99.869,12,1,7,True,False,3,Midwest,0.55,0.15,0.4605,0.310412
2024-07-02 13:00:00,59.0,36.93,740,5.28,0.6,134.47,378.0,99.955,13,1,7,True,False,4,Southwest,0.45,0.3,0.3055,0.183329
2024-07-02 14:00:00,92.18,45.17,737,8.31,0.6836,158.4,345.0,99.92,14,1,7,True,False,3,Midwest,0.55,0.15,0.4605,0.314773
2024-07-02 15:00:00,63.9,30.62,237,7.59,0.6023,160.95,408.0,99.943,15,1,7,True,False,2,Southeast,0.65,0.07,0.6003,0.361552
2024-07-02 16:00:00,75.52,42.61,333,9.87,0.6708,162.23,355.0,99.852,16,1,7,True,False,5,West,0.25,0.4,0.144,0.096593
2024-07-02 17:00:00,95.0,51.71,384,6.1,0.7389,178.33,305.0,99.784,17,1,7,True,False,5,West,0.25,0.4,0.15,0.110833
2024-07-02 18:00:00,36.88,28.24,719,6.88,0.543,112.16,444.0,99.828,18,1,7,False,False,3,Midwest,0.55,0.15,0.4675,0.253871
2024-07-02 19:00:00,56.55,26.99,634,32.18,0.556,174.0,395.0,99.829,19,1,7,False,False,3,Midwest,0.55,0.15,0.4675,0.25991
2024-07-02 20:00:00,65.3,39.72,340,1.0,0.7291,188.06,352.0,99.824,20,1,7,False,False,2,Southeast,0.65,0.07,0.6045,0.440759
2024-07-02 21:00:00,42.19,25.09,182,6.79,0.5627,140.58,447.0,99.924,21,1,7,False,False,1,Northeast,0.35,0.2,0.28,0.157542
2024-07-02 22:00:00,62.09,35.83,456,4.18,0.6534,150.57,373.0,99.911,22,1,7,False,False,1,Northeast,0.35,0.2,0.28,0.182949
2024-07-02 23:00:00,53.39,26.86,477,1.0,0.5922,151.29,395.0,99.922,23,1,7,False,False,4,Southwest,0.45,0.3,0.315,0.186547
2024-07-03 00:00:00,39.59,30.37,782,9.23,0.5564,122.08,439.0,99.685,0,2,7,False,False,1,Northeast,0.35,0.2,0.28,0.155786
2024-07-03 01:00:00,38.56,24.79,578,5.24,0.4907,132.18,467.0,99.979,1,2,7,False,False,2,Southeast,0.65,0.07,0.6045,0.296623
2024-07-03 02:00:00,39.23,29.97,382,1.52,0.513,147.41,420.0,99.949,2,2,7,False,False,5,West,0.25,0.4,0.15,0.076944
2024-07-03 03:00:00,48.32,32.97,107,1.35,0.5695,141.14,369.0,99.733,3,2,7,False,False,5,West,0.25,0.4,0.15,0.085425
2024-07-03 04:00:00,37.89,28.01,256,32.31,0.587,167.4,400.0,99.956,4,2,7,False,False,3,Midwest,0.55,0.15,0.4675,0.274413
2024-07-03 05:00:00,48.45,24.71,502,9.58,0.5645,152.21,388.0,100.002,5,2,7,False,False,5,West,0.25,0.4,0.15,0.08468
2024-07-03 06:00:00,55.7,33.84,85,3.86,0.67,166.83,393.0,100.192,6,2,7,False,False,5,West,0.25,0.4,0.15,0.100499
2024-07-03 07:00:00,58.41,33.67,562,4.56,0.618,149.8,416.0,99.848,7,2,7,False,False,5,West,0.25,0.4,0.15,0.092704
2024-07-03 08:00:00,46.47,32.03,234,4.13,0.5919,146.47,414.0,99.73,8,2,7,False,False,1,Northeast,0.35,0.2,0.28,0.16572
2024-07-03 09:00:00,87.33,43.02,182,1.0,0.6756,151.44,329.0,99.897,9,2,7,True,False,1,Northeast,0.35,0.2,0.28,0.189156
2024-07-03 10:00:00,82.23,39.17,389,37.38,0.7276,175.38,341.0,99.678,10,2,7,True,False,1,Northeast,0.35,0.2,0.2744,0.199642
2024-07-03 11:00:00,77.98,37.34,479,13.54,0.6468,149.05,347.0,99.878,11,2,7,True,False,4,Southwest,0.45,0.3,0.3055,0.197619
2024-07-03 12:00:00,77.74,41.32,112,2.31,0.7648,159.43,333.0,100.036,12,2,7,True,False,5,West,0.25,0.4,0.144,0.110134
2024-07-03 13:00:00,83.06,40.5,314,7.27,0.7245,141.27,392.0,99.849,13,2,7,True,False,3,Midwest,0.55,0.15,0.4605,0.333645
2024-07-03 14:00:00,95.0,44.41,400,10.95,0.7097,190.32,323.0,99.96,14,2,7,True,False,5,West,0.25,0.4,0.144,0.10219
2024-07-03 15:00:00,53.55,26.71,675,1.0,0.5839,176.82,392.0,99.978,15,2,7,True,False,5,West,0.25,0.4,0.144,0.084083
2024-07-03 16:00:00,94.62,44.01,391,26.51,0.7068,142.3,292.0,99.955,16,2,7,True,False,3,Midwest,0.55,0.15,0.4605,0.325457
2024-07-03 17:00:00,85.76,40.77,509,52.23,0.7168,150.95,334.0,99.71,17,2,7,True,False,4,Southwest,0.45,0.3,0.315,0.225792
2024-07-03 18:00:00,54.39,33.07,534,2.08,0.5544,130.3,415.0,100.022,18,2,7,False,False,5,West,0.25,0.4,0.15,0.083166
2024-07-03 19:00:00,59.36,37.22,329,4.09,0.6451,142.36,403.0,99.931,19,2,7,False,False,4,Southwest,0.45,0.3,0.315,0.203201
2024-07-03 20:00:00,59.9,35.49,757,6.31,0.6887,153.04,428.0,99.956,20,2,7,False,False,4,Southwest,0.45,0.3,0.315,0.216928
2024-07-03 21:00:00,66.02,31.99,744,1.0,0.5542,160.12,371.0,99.683,21,2,7,False,False,3,Midwest,0.55,0.15,0.4675,0.259093
2024-07-03 22:00:00,62.86,28.45,424,19.4,0.6366,143.95,393.0,99.936,22,2,7,False,False,2,Southeast,0.65,0.07,0.6045,0.384848
2024-07-03 23:00:00,23.32,18.36,293,2.99,0.455,127.61,457.0,99.973,23,2,7,False,False,5,West,0.25,0.4,0.15,0.068246
2024-07-04 00:00:00,73.13,36.86,717,24.61,0.619,156.46,346.0,99.939,0,3,7,False,False,2,Southeast,0.65,0.07,0.6045,0.374177
2024-07-04 01:00:00,49.02,41.66,139,32.89,0.6971,125.07,359.0,99.854,1,3,7,False,False,4,Southwest,0.45,0.3,0.315,0.219602
2024-07-04 02:00:00,45.17,30.58,668,4.24,0.5342,109.34,413.0,100.065,2,3,7,False,False,4,Southwest,0.45,0.3,0.315,0.168267
2024-07-04 03:00:00,48.96,37.04,269,9.79,0.6945,167.25,407.0,100.067,3,3,7,False,False,1,Northeast,0.35,0.2,0.28,0.19447
2024-07-04 04:00:00,45.07,26.32,345,5.89,0.5044,159.29,434.0,99.819,4,3,7,False,False,5,West,0.25,0.4,0.15,0.075658
2024-07-04 05:00:00,48.31,29.49,651,13.33,0.598,108.34,405.0,100.128,5,3,7,False,False,3,Midwest,0.55,0.15,0.4675,0.279568
2024-07-04 06:00:00,56.74,36.6,505,10.02,0.6702,141.77,377.0,100.015,6,3,7,False,False,2,Southeast,0.65,0.07,0.6045,0.40516
2024-07-04 07:00:00,38.23,23.9,63,28.82,0.5639,146.23,424.0,99.87,7,3,7,False,False,1,Northeast,0.35,0.2,0.28,0.157902
2024-07-04 08:00:00,53.46,36.02,783,1.68,0.6204,145.0,357.0,99.722,8,3,7,False,False,1,Northeast,0.35,0.2,0.28,0.173722
2024-07-04 09:00:00,83.43,42.89,174,35.9,0.6856,123.68,315.0,100.006,9,3,7,True,False,1,Northeast,0.35,0.2,0.28,0.191959
2024-07-04 10:00:00,65.45,35.85,384,11.01,0.6107,197.91,360.0,99.688,10,3,7,True,False,4,Southwest,0.45,0.3,0.3055,0.186601
2024-07-04 11:00:00,95.0,42.27,658,10.76,0.7459,166.11,331.0,99.839,11,3,7,True,False,3,Midwest,0.55,0.15,0.4605,0.34347
2024-07-04 12:00:00,82.98,38.78,559,2.58,0.7009,169.63,292.0,99.686,12,3,7,True,False,3,Midwest,0.55,0.15,0.4605,0.322748
2024-07-04 13:00:00,87.24,38.76,505,12.2,0.6747,183.17,306.0,99.712,13,3,7,True,False,4,Southwest,0.45,0.3,0.3055,0.206167
2024-07-04 14:00:00,88.15,37.42,699,8.8,0.681,170.86,327.0,99.803,14,3,7,True,False,5,West,0.25,0.4,0.144,0.098062
2024-07-04 15:00:00,92.87,42.45,742,11.02,0.6865,174.2,326.0,99.963,15,3,7,True,False,1,Northeast,0.35,0.2,0.2744,0.188371
2024-07-04 16:00:00,59.8,33.98,324,6.57,0.5905,153.07,373.0,99.934,16,3,7,True,False,4,Southwest,0.45,0.3,0.3055,0.180439
2024-07-04 17:00:00,69.61,34.23,775,1.25,0.6516,168.94,346.0,99.853,17,3,7,True,False,4,Southwest,0.45,0.3,0.315,0.205249
2024-07-04 18:00:00,57.4,35.91,538,1.96,0.5987,165.2,374.0,99.751,18,3,7,False,False,5,West,0.25,0.4,0.15,0.089811
2024-07-04 19:00:00,56.62,33.82,189,27.21,0.5564,140.59,371.0,99.852,19,3,7,False,False,3,Midwest,0.55,0.15,0.4675,0.26011
2024-07-04 20:00:00,50.96,36.52,173,10.08,0.5737,135.76,410.0,99.942,20,3,7,False,False,3,Midwest,0.55,0.15,0.4675,0.268201
2024-07-04 21:00:00,45.92,26.8,206,22.7,0.5545,103.36,451.0,100.009,21,3,7,False,False,2,Southeast,0.65,0.07,0.6045,0.33517
2024-07-04 22:00:00,50.2,32.65,229,2.69,0.6015,121.05,374.0,99.909,22,3,7,False,False,5,West,0.25,0.4,0.15,0.090225
2024-07-04 23:00:00,46.82,33.63,282,1.75,0.5741,173.04,365.0,99.906,23,3,7,False,False,1,Northeast,0.35,0.2,0.28,0.16074
2024-07-05 00:00:00,67.64,33.37,217,6.67,0.5653,204.22,338.0,99.962,0,4,7,False,False,4,Southwest,0.45,0.3,0.315,0.17807
2024-07-05 01:00:00,60.26,26.81,468,44.6,0.5492,137.51,418.0,100.029,1,4,7,False,False,2,Southeast,0.65,0.07,0.6045,0.331983
2024-07-05 02:00:00,33.37,30.94,496,5.61,0.6165,160.33,448.0,100.006,2,4,7,False,False,1,Northeast,0.35,0.2,0.28,0.172613
2024-07-05 03:00:00,49.62,28.51,433,12.27,0.5734,167.31,397.0,99.974,3,4,7,False,False,2,Southeast,0.65,0.07,0.6045,0.346617
2024-07-05 04:00:00,35.86,30.95,639,34.69,0.5965,105.11,424.0,99.945,4,4,7,False,False,2,Southeast,0.65,0.07,0.6045,0.360574
2024-07-05 05:00:00,44.18,29.79,94,35.83,0.5687,144.6,434.0,99.821,5,4,7,False,False,1,Northeast,0.35,0.2,0.28,0.159239
2024-07-05 06:00:00,51.38,28.14,250,1.06,0.5874,187.5,462.0,99.869,6,4,7,False,False,1,Northeast,0.35,0.2,0.28,0.164461
2024-07-05 07:00:00,29.41,28.9,112,4.24,0.494,138.07,475.0,99.786,7,4,7,False,False,2,Southeast,0.65,0.07,0.6045,0.298604
2024-07-05 08:00:00,65.12,36.44,326,21.14,0.5823,162.13,389.0,99.85,8,4,7,False,False,4,Southwest,0.45,0.3,0.315,0.183415
2024-07-05 09:00:00,71.4,41.4,208,4.45,0.7123,151.49,396.0,99.949,9,4,7,True,False,1,Northeast,0.35,0.2,0.28,0.199439
2024-07-05 10:00:00,85.29,41.6,129,1.0,0.6936,164.24,358.0,99.827,10,4,7,True,False,2,Southeast,0.65,0.07,0.6003,0.416317
2024-07-05 11:00:00,79.91,38.19,720,4.87,0.6842,157.59,345.0,99.959,11,4,7,True,False,2,Southeast,0.65,0.07,0.6003,0.410687
2024-07-05 12:00:00,71.65,29.46,354,17.67,0.557,122.3,371.0,99.786,12,4,7,True,False,5,West,0.25,0.4,0.144,0.080204
2024-07-05 13:00:00,63.13,35.27,152,1.0,0.6478,180.26,353.0,100.022,13,4,7,True,False,5,West,0.25,0.4,0.144,0.093283
2024-07-05 14:00:00,80.99,35.74,52,22.3,0.6132,148.32,373.0,99.847,14,4,7,True,False,5,West,0.25,0.4,0.144,0.088306
2024-07-05 15:00:00,72.31,40.98,656,27.64,0.6675,146.26,325.0,99.798,15,4,7,True,False,2,Southeast,0.65,0.07,0.6003,0.40067
2024-07-05 16:00:00,74.15,38.9,477,22.19,0.7385,137.02,372.0,99.967,16,4,7,True,False,4,Southwest,0.45,0.3,0.3055,0.225651
2024-07-05 17:00:00,95.0,50.94,99,22.39,0.7209,204.24,313.0,99.898,17,4,7,True,False,3,Midwest,0.55,0.15,0.4675,0.337027
2024-07-05 18:00:00,56.63,35.51,751,32.41,0.6461,176.61,382.0,99.981,18,4,7,False,False,3,Midwest,0.55,0.15,0.4675,0.302062
2024-07-05 19:00:00,43.23,31.6,276,1.0,0.6076,162.77,421.0,99.84,19,4,7,False,False,5,West,0.25,0.4,0.15,0.091135
2024-07-05 20:00:00,50.54,30.43,56,6.09,0.5237,145.64,370.0,99.823,20,4,7,False,False,5,West,0.25,0.4,0.15,0.078562
2024-07-05 21:00:00,54.82,31.28,750,14.77,0.6159,142.84,407.0,99.846,21,4,7,False,False,3,Midwest,0.55,0.15,0.4675,0.28795
2024-07-05 22:00:00,62.62,38.96,758,1.56,0.5966,174.79,396.0,99.882,22,4,7,False,False,1,Northeast,0.35,0.2,0.28,0.16706
2024-07-05 23:00:00,43.82,30.31,212,11.34,0.5577,179.72,456.0,99.922,23,4,7,False,False,2,Southeast,0.65,0.07,0.6045,0.337157
2024-07-06 00:00:00,42.25,25.85,187,22.12,0.5516,121.59,378.0,100.053,0,5,7,False,True,3,Midwest,0.55,0.15,0.4675,0.257882
2024-07-06 01:00:00,43.22,34.96,209,11.5,0.5529,158.12,373.0,99.781,1,5,7,False,True,3,Midwest,0.55,0.15,0.4675,0.258464
2024-07-06 02:00:00,59.29,25.66,82,14.13,0.5494,155.95,416.0,100.0,2,5,7,False,True,1,Northeast,0.35,0.2,0.28,0.153834
2024-07-06 03:00:00,41.19,31.67,658,1.0,0.6371,150.9,475.0,99.82,3,5,7,False,True,5,West,0.25,0.4,0.15,0.095566
2024-07-06 04:00:00,52.96,33.67,416,4.3,0.5559,120.77,402.0,99.766,4,5,7,False,True,2,Southeast,0.65,0.07,0.6045,0.336059
2024-07-06 05:00:00,48.28,26.72,327,31.65,0.5416,175.78,377.0,99.947,5,5,7,False,True,5,West,0.25,0.4,0.15,0.081245
2024-07-06 06:00:00,45.5,35.82,118,24.85,0.639,129.76,412.0,100.037,6,5,7,False,True,2,Southeast,0.65,0.07,0.6045,0.386285
2024-07-06 07:00:00,48.42,32.6,411,43.44,0.6306,131.89,387.0,99.804,7,5,7,False,True,2,Southeast,0.65,0.07,0.6045,0.381203
2024-07-06 08:00:00,37.82,27.07,253,24.79,0.5768,156.7,394.0,99.8,8,5,7,False,True,3,Midwest,0.55,0.15,0.4675,0.269648
2024-07-06 09:00:00,50.59,26.6,617,39.65,0.613,137.57,399.0,99.84,9,5,7,False,True,4,Southwest,0.45,0.3,0.315,0.193104
2024-07-06 10:00:00,26.43,16.88,498,6.42,0.445,126.05,476.0,99.863,10,5,7,False,True,4,Southwest,0.45,0.3,0.3055,0.135977
2024-07-06 11:00:00,40.45,33.14,739,17.5,0.5822,133.47,464.0,99.961,11,5,7,False,True,4,Southwest,0.45,0.3,0.3055,0.177905
2024-07-06 12:00:00,14.45,22.45,371,64.02,0.4446,118.11,453.0,100.032,12,5,7,False,True,1,Northeast,0.35,0.2,0.2744,0.121997
2024-07-06 13:00:00,18.53,19.33,62,4.62,0.4607,107.03,519.0,100.043,13,5,7,False,True,5,West,0.25,0.4,0.144,0.066347
2024-07-06 14:00:00,39.56,27.73,530,5.32,0.4928,104.44,443.0,99.803,14,5,7,False,True,2,Southeast,0.65,0.07,0.6003,0.295806
2024-07-06 15:00:00,41.86,27.75,741,24.7,0.5058,117.77,439.0,99.825,15,5,7,False,True,3,Midwest,0.55,0.15,0.4605,0.232902
2024-07-06 16:00:00,38.01,28.15,477,2.29,0.603,125.26,413.0,99.994,16,5,7,False,True,2,Southeast,0.65,0.07,0.6003,0.361951
2024-07-06 17:00:00,52.19,31.43,647,2.65,0.6514,88.56,413.0,100.015,17,5,7,False,True,5,West,0.25,0.4,0.15,0.097713
2024-07-06 18:00:00,37.83,24.32,316,23.92,0.4892,152.09,425.0,99.89,18,5,7,False,True,2,Southeast,0.65,0.07,0.6045,0.295749
2024-07-06 19:00:00,57.31,25.81,546,2.12,0.5803,119.24,369.0,99.722,19,5,7,False,True,4,Southwest,0.45,0.3,0.315,0.182781
2024-07-06 20:00:00,52.43,29.08,714,4.86,0.5433,126.3,388.0,100.04,20,5,7,False,True,4,Southwest,0.45,0.3,0.315,0.171129
2024-07-06 21:00:00,38.06,36.26,130,7.36,0.6069,129.44,396.0,100.11,21,5,7,False,True,2,Southeast,0.65,0.07,0.6045,0.366883
2024-07-06 22:00:00,51.37,25.5,691,3.28,0.5106,171.95,383.0,99.986,22,5,7,False,True,2,Southeast,0.65,0.07,0.6045,0.308669
2024-07-06 23:00:00,34.6,35.45,322,10.68,0.6122,121.13,393.0,99.913,23,5,7,False,True,1,Northeast,0.35,0.2,0.28,0.171426
2024-07-07 00:00:00,44.54,30.65,688,37.36,0.533,125.13,386.0,99.916,0,6,7,False,True,2,Southeast,0.65,0.07,0.6045,0.322216
2024-07-07 01:00:00,36.64,30.52,157,46.96,0.6073,89.82,488.0,100.015,1,6,7,False,True,3,Midwest,0.55,0.15,0.4675,0.283899
2024-07-07 02:00:00,46.8,29.64,571,13.8,0.5234,109.88,412.0,99.867,2,6,7,False,True,2,Southeast,0.65,0.07,0.6045,0.316368
2024-07-07 03:00:00,48.95,25.37,128,43.24,0.5366,153.28,419.0,100.028,3,6,7,False,True,2,Southeast,0.65,0.07,0.6045,0.324388
2024-07-07 04:00:00,26.65,24.57,542,34.0,0.5427,139.07,461.0,99.736,4,6,7,False,True,5,West,0.25,0.4,0.15,0.081399
2024-07-07 05:00:00,24.8,23.77,508,1.0,0.52,123.53,438.0,99.903,5,6,7,False,True,3,Midwest,0.55,0.15,0.4675,0.243112
2024-07-07 06:00:00,51.09,30.02,603,7.71,0.5863,156.38,448.0,100.042,6,6,7,False,True,5,West,0.25,0.4,0.15,0.087944
2024-07-07 07:00:00,38.45,24.44,496,3.79,0.5314,152.11,441.0,100.003,7,6,7,False,True,2,Southeast,0.65,0.07,0.6045,0.321241
2024-07-07 08:00:00,56.61,35.41,375,2.44,0.6639,146.69,382.0,99.906,8,6,7,False,True,2,Southeast,0.65,0.07,0.6045,0.401305
2024-07-07 09:00:00,31.67,27.8,451,12.81,0.5784,164.46,425.0,99.878,9,6,7,False,True,4,Southwest,0.45,0.3,0.315,0.182184
2024-07-07 10:00:00,33.79,26.31,168,4.56,0.525,122.37,451.0,99.956,10,6,7,False,True,2,Southeast,0.65,0.07,0.6003,0.315154
2024-07-07 11:00:00,37.69,29.03,107,2.65,0.5118,150.7,438.0,100.077,11,6,7,False,True,4,Southwest,0.45,0.3,0.3055,0.156383
2024-07-07 12:00:00,34.84,23.62,91,40.52,0.4642,127.29,460.0,99.739,12,6,7,False,True,1,Northeast,0.35,0.2,0.2744,0.127376
2024-07-07 13:00:00,49.17,27.48,634,13.73,0.5455,136.33,451.0,100.016,13,6,7,False,True,5,West,0.25,0.4,0.144,0.078555
2024-07-07 14:00:00,29.76,31.04,594,1.0,0.6052,141.12,406.0,99.714,14,6,7,False,True,1,Northeast,0.35,0.2,0.2744,0.166077
2024-07-07 15:00:00,57.71,34.33,568,65.0,0.6638,123.02,388.0,99.982,15,6,7,False,True,2,Southeast,0.65,0.07,0.6003,0.398437
2024-07-07 16:00:00,42.34,29.42,506,52.85,0.598,154.66,393.0,99.788,16,6,7,False,True,4,Southwest,0.45,0.3,0.3055,0.182732
2024-07-07 17:00:00,47.3,33.49,308,21.27,0.6538,119.28,398.0,100.028,17,6,7,False,True,2,Southeast,0.65,0.07,0.6045,0.39525
2024-07-07 18:00:00,36.16,29.89,756,2.04,0.5669,102.71,418.0,99.845,18,6,7,False,True,1,Northeast,0.35,0.2,0.28,0.158736
2024-07-07 19:00:00,37.65,32.42,584,10.29,0.6332,142.55,433.0,99.783,19,6,7,False,True,2,Southeast,0.65,0.07,0.6045,0.382759
2024-07-07 20:00:00,39.34,35.66,481,10.11,0.5437,129.5,353.0,99.858,20,6,7,False,True,4,Southwest,0.45,0.3,0.315,0.171264
2024-07-07 21:00:00,31.94,20.86,84,8.71,0.4541,127.61,476.0,99.826,21,6,7,False,True,1,Northeast,0.35,0.2,0.28,0.127161
